2022-01-08 00:00:03.875> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0326 29136-N70002022-01-05 
2022-01-08 00:00:05.372> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0874 29135-N7000 2022-01-04
2022-01-08 00:00:06.963> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 0236 29134-N7000 2022-01-03
2022-01-08 00:00:10.552> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0381 29150-N7000 2022-01-03
2022-01-08 00:00:12.486> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0601220001012064971N7000
2022-01-08 00:00:13.282> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0601220001012064981N7000
2022-01-08 00:10:57.083> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0327 29136-N70002022-01-05 
2022-01-08 00:10:59.954> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0883 29135-N7000 2022-01-04
2022-01-08 00:11:01.545> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 0235 29134-N7000 2022-01-03
2022-01-08 00:11:09.298> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0384 29150-N7000 2022-01-03
2022-01-08 00:11:12.418> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0601220001012064971N7000
2022-01-08 00:11:14.400> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0601220001012064981N7000
2022-01-08 00:11:51.654> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25414-K400000000050
2022-01-08 00:11:52.948> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25415-K400000000030
2022-01-08 00:12:02.012> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VLN52P81130J9000SH01EHJ9L0410T211015IH31A0002852CHL03
2022-01-08 00:12:56.926> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0322 29136-N70002022-01-05 
2022-01-08 00:13:00.077> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0880 29135-N7000 2022-01-04
2022-01-08 00:13:00.764> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 0242 29134-N7000 2022-01-03
2022-01-08 00:13:05.148> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0383 29150-N7000 2022-01-03
2022-01-08 00:13:07.612> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0601220001012064971N7000
2022-01-08 00:13:09.578> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0601220001012064981N7000
2022-01-08 00:14:00.311> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0524 29136-N70002022-01-04 
2022-01-08 00:14:03.805> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0785 29135-N7000 2022-01-04
2022-01-08 00:14:05.069> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 0292 29134-N7000 2022-01-03
2022-01-08 00:14:14.351> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0385 29150-N7000 2022-01-03
2022-01-08 00:14:16.676> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0601220001012064971N7000
